electorate,locality_suburb,postcode,state
Farrer,Carabost,2650,NSW
Farrer,Carrathool,2711,NSW
Farrer,Clare,2715,NSW
Farrer,Cobramunga,2732,NSW
Farrer,Coleambally,2707,NSW
Farrer,Colinroobie,2700,NSW
Farrer,Collendina,2646,NSW
Farrer,Conargo,2710,NSW
Farrer,Cookardinia,2650,NSW
Farrer,Coomealla,2717,NSW
Farrer,Coppabella,2644,NSW
Farrer,Corbie Hill,2705,NSW
Farrer,Coree,2710,NSW
Farrer,Coreen,2646,NSW
Farrer,Corobimilla,2700,NSW
Farrer,Corowa,2646,NSW
Farrer,Corrong,2711,NSW
Farrer,Cudgel,2700,NSW
Farrer,Culcairn,2660,NSW
Farrer,Cunninyeuk,2734,NSW
Farrer,Curlwaa,2648,NSW
Farrer,Dareton,2717,NSW
Farrer,Darlington Point,2706,NSW
Farrer,Daysdale,2646,NSW
Farrer,Deniliquin,2710,NSW
Farrer,Dhuragoon,2733,NSW
Farrer,Dilpurra,2734,NSW
Farrer,East Albury,2640,NSW
Farrer,Ellerslie,2648,NSW
Farrer,Erigolia,2669,NSW
Farrer,Ettamogah,2640,NSW
Farrer,Euroley,2700,NSW
Farrer,Euston,2737,NSW
Farrer,Finley,2713,NSW
Farrer,Four Corners,2716,NSW
Farrer,Gala Vale,2716,NSW
Farrer,Galore,2650,NSW
Farrer,Gerogery,2642,NSW
Farrer,Gillenbah,2700,NSW
Farrer,Glenellen,2642,NSW
Farrer,Glenroy,2640,NSW
Farrer,Gogeldrie,2705,NSW
Farrer,Gol Gol,2738,NSW
Farrer,Gonn,2732,NSW
Farrer,Goodnight,2736,NSW
Farrer,Goolgowi,2652,NSW
Farrer,Goombargana,2646,NSW
Farrer,Griffith,2680,NSW
Farrer,Grong Grong,2652,NSW
Farrer,Gubbata,2669,NSW
Farrer,Gunbar,2711,NSW
Farrer,Hamilton Valley,2641,NSW
Farrer,Hanwood,2680,NSW
Farrer,Hartwood,2710,NSW
Farrer,Hatfield,2715,NSW
Farrer,Hay,2711,NSW
Farrer,Hay South,2711,NSW
Farrer,Henty,2658,NSW
Farrer,Hillston,2675,NSW
Farrer,Holbrook,2644,NSW
Fenner,Amaroo,2914,ACT
Fenner,Belconnen,2617,ACT
Fenner,Belconnen District,2617,ACT
Fenner,Bonner,2914,ACT
Fenner,Casey,2913,ACT
Fenner,Charnwood,2615,ACT
Fenner,Crace,2911,ACT
Fenner,Dunlop,2615,ACT
Fenner,Evatt,2617,ACT
Fenner,Florey,2615,ACT
Fenner,Flynn,2615,ACT
Fenner,Forde,2914,ACT
Fenner,Franklin,2913,ACT
Fenner,Fraser,2615,ACT
Fenner,Gungahlin,2912,ACT
Fenner,Gungahlin District,2912,ACT
Fenner,Hall,2618,ACT
Fenner,Harrison,2914,ACT
Fenner,Higgins,2615,ACT
Fenner,Holt,2615,ACT
Fenner,Jacka,2914,ACT
Fenner,Jervis Bay,2540,ACT
Fenner,Latham,2615,ACT
Fenner,Macgregor,2615,ACT
Fenner,Mckellar,2617,ACT
Fenner,Melba,2615,ACT
Fenner,Mitchell,2911,ACT
Fenner,Moncrieff,2914,ACT
Fenner,Ngunnawal,2913,ACT
Fenner,Nicholls,2913,ACT
Fenner,Page,2614,ACT
Fenner,Palmerston,2913,ACT
Fenner,Scullin,2614,ACT
Fenner,Spence,2615,ACT
Fenner,Strathnairn,2615,ACT
Fenner,Taylor,2913,ACT
Fenner,Throsby,2914,ACT
Fenner,Wreck Bay,2540,ACT
Fisher,Alexandra Headland,4572,QLD
Fisher,Aroona,4551,QLD
Fisher,Bald Knob,4552,QLD
Fisher,Balmoral Ridge,4552,QLD
Fisher,Baringa,4551,QLD
Fisher,Battery Hill,4551,QLD
Fisher,Beerburrum,4517,QLD
Fisher,Beerwah,4519,QLD
Fisher,Bells Creek,4551,QLD
Fisher,Birtinya,4575,QLD
Fisher,Bokarina,4575,QLD
Fisher,Booroobin,4552,QLD
Fisher,Buddina,4575,QLD
Fisher,Bulcock Beach,4551,QLD
Fisher,Caloundra,4551,QLD
Fisher,Caloundra West,4551,QLD
Fisher,Cambroon,4552,QLD
Fisher,Chancellor Park,4556,QLD
Fisher,Chevallum,4555,QLD
Fisher,Conondale,4552,QLD
Fisher,Coochin Creek,4519,QLD
Fisher,Crohamhurst,4519,QLD
Fisher,Curramore,4552,QLD
Fisher,Currimundi,4551,QLD
Fisher,Diamond Valley,4553,QLD
Fisher,Dicky Beach,4551,QLD
Fisher,Elaman Creek,4552,QLD
Fisher,Eudlo,4554,QLD
Fisher,Glass House Mountains,4518,QLD
Fisher,Glenview,4553,QLD
Fisher,Golden Beach,4551,QLD
Fisher,Hunchy,4555,QLD
Fisher,Ilkley,4554,QLD
Fisher,Kawana Island,4575,QLD
Fisher,Kenilworth,4574,QLD
Fisher,Kidaman Creek,4574,QLD
Fisher,Kings Beach,4551,QLD
Fisher,Landers Shoot,4555,QLD
Fisher,Landsborough,4550,QLD
Fisher,Little Mountain,4551,QLD
Fisher,Maleny,4552,QLD
Fisher,Meridan Plains,4551,QLD
Fisher,Minyama,4575,QLD
Fisher,Moffat Beach,4551,QLD
Fisher,Montville,4560,QLD
Fisher,Mooloolaba,4557,QLD
Fisher,Mooloolah Valley,4553,QLD
Fisher,Mount Mellum,4550,QLD
Fisher,Nirimba,4551,QLD
Fisher,North Maleny,4552,QLD
Fisher,Palmview,4553,QLD
Fisher,Palmwoods,4555,QLD
Fisher,Parrearra,4575,QLD
Fisher,Peachester,4519,QLD
Fisher,Pelican Waters,4551,QLD
Fisher,Reesville,4552,QLD
Fisher,Shelly Beach,4551,QLD
Fisher,Sippy Downs,4556,QLD
Fisher,Tanawha,4556,QLD
Fisher,Warana,4575,QLD
Fisher,West Woombye,4559,QLD
Fisher,Witta,4552,QLD
Fisher,Wootha,4552,QLD
Fisher,Wurtulla,4575,QLD
Flinders,Arthurs Seat,3936,VIC
Flinders,Balnarring,3926,VIC
Flinders,Balnarring Beach,3926,VIC
Flinders,Baxter,3911,VIC
Flinders,Bittern,3918,VIC
Flinders,Blairgowrie,3942,VIC
Flinders,Boneo,3939,VIC
Flinders,Cape Schanck,3939,VIC
Flinders,Capel Sound,3940,VIC
Flinders,Crib Point,3919,VIC
Flinders,Dromana,3936,VIC
Flinders,Elizabeth Island,3921,VIC
Flinders,Fingal,3939,VIC
Flinders,Flinders,3929,VIC
Flinders,French Island,3921,VIC
Flinders,Hastings,3915,VIC
Flinders,Hmas Cerberus,3920,VIC
Flinders,Main Ridge,3928,VIC
Flinders,Mccrae,3938,VIC
Flinders,Merricks,3916,VIC
Flinders,Merricks Beach,3926,VIC
Flinders,Merricks North,3926,VIC
Flinders,Moorooduc,3933,VIC
Flinders,Mornington,3931,VIC
Flinders,Mount Martha,3934,VIC
Flinders,Mt Martha,3934,VIC
Flinders,Pearcedale,3912,VIC
Flinders,Point Leo,3916,VIC
Flinders,Portsea,3944,VIC
Flinders,Red Hill,3937,VIC
Flinders,Red Hill South,3937,VIC
Flinders,Rosebud,3939,VIC
Flinders,Rosebud South,3939,VIC
Flinders,Rosebud West,3940,VIC
Flinders,Rye,3941,VIC
Flinders,Safety Beach,3936,VIC
Flinders,Shoreham,3916,VIC
Flinders,Somers,3927,VIC
Flinders,Somerville,3912,VIC
Flinders,Sorrento,3943,VIC
Flinders,St Andrews Beach,3941,VIC
Flinders,Stony Point,3919,VIC
Flinders,Tootgarook,3941,VIC
Flinders,Tuerong,3915,VIC
Flinders,Tyabb,3913,VIC
Flynn,Abbeywood,4613,QLD
Flynn,Abbotsford,4670,QLD
Flynn,Abercorn,4627,QLD
Flynn,Agnes Water,4677,QLD
Flynn,Alberta,4702,QLD
Flynn,Albinia,4722,QLD
Flynn,Aldoga,4694,QLD
Flynn,Alsace,4702,QLD
Flynn,Alton Downs,4702,QLD
Flynn,Ambrose,4695,QLD
Flynn,Anakie Siding,4702,QLD
Flynn,Aranbanga,4625,QLD
Flynn,Arcadia Valley,4454,QLD
Flynn,Arcturus,4722,QLD
Flynn,Argyll,4721,QLD
Flynn,Avondale,4670,QLD
Flynn,Baffle Creek,4674,QLD
Flynn,Bajool,4699,QLD
Flynn,Balcomba,4702,QLD
Flynn,Ballogie,4610,QLD
Flynn,Ban Ban,4625,QLD
Flynn,Ban Ban Springs,4625,QLD
Flynn,Banana,4702,QLD
Flynn,Bancroft,4630,QLD
Flynn,Baralaba,4702,QLD
Flynn,Baree,4714,QLD
Flynn,Barnard,4702,QLD
Flynn,Barney Point,4680,QLD
Flynn,Baroondah,4454,QLD
Flynn,Bauhinia,4718,QLD
Flynn,Beecher,4680,QLD
Flynn,Beeron,4626,QLD
Flynn,Belcong,4723,QLD
Flynn,Benaraby,4680,QLD
Flynn,Berajondo,4674,QLD
Flynn,Biggenden,4621,QLD
Flynn,Biloela,4715,QLD
Flynn,Bingegang,4702,QLD
Flynn,Binjour,4625,QLD
Flynn,Blackwater,4717,QLD
Flynn,Blairmore,4625,QLD
Flynn,Bluff,4702,QLD
Flynn,Bogantungan,4702,QLD
Flynn,Bon Accord,4625,QLD
Flynn,Boolboonda,4671,QLD
Flynn,Boolburra,4702,QLD
Flynn,Boondooma,4613,QLD
Flynn,Bororen,4678,QLD
Flynn,Boulder Creek,4714,QLD
Flynn,Bouldercombe,4702,QLD
Flynn,Boyne Island,4680,QLD
Flynn,Boyne Valley,4680,QLD
Flynn,Boynedale,4680,QLD
Flynn,Boynewood,4626,QLD
Flynn,Bracewell,4695,QLD
Flynn,Branch Creek,4625,QLD
Flynn,Brigooda,4613,QLD
Flynn,Brovinia,4626,QLD
Flynn,Bucca,4670,QLD
Flynn,Buckland,4722,QLD
Flynn,Builyan,4680,QLD
Flynn,Bukali,4630,QLD
Flynn,Bullyard,4671,QLD
Flynn,Bundaberg,4670,QLD
Flynn,Bundoora,4746,QLD
Flynn,Bungaban,4419,QLD
Flynn,Bungadoo,4671,QLD
Flynn,Burua,4680,QLD
Flynn,Bushley,4702,QLD
Flynn,Byellee,4680,QLD
Flynn,Byrnestown,4625,QLD
Flynn,Cairdbeign,4722,QLD
Flynn,Callemondah,4680,QLD
Flynn,Callide,4715,QLD
Flynn,Calliope,4680,QLD
Flynn,Camboon,4719,QLD
Flynn,Campbell Creek,4625,QLD
Flynn,Cania,4630,QLD
Flynn,Cannindah,4630,QLD
Flynn,Capella,4723,QLD
Flynn,Captain Creek,4677,QLD
Flynn,Carbine Creek,4723,QLD
Flynn,Castle Creek,4715,QLD
Flynn,Cattle Creek,4626,QLD
Flynn,Ceratodus,4627,QLD
Flynn,Charlestown,4608,QLD
Flynn,Cheeseborough,4721,QLD
Flynn,Chelmsford,4606,QLD
Flynn,Cheltenham,4627,QLD
Flynn,Chirnside,4723,QLD
Flynn,Clermont,4721,QLD
Flynn,Clinton,4680,QLD
Flynn,Coalstoun Lakes,4621,QLD
Flynn,Cockatoo,4419,QLD
Flynn,Colosseum,4677,QLD
Flynn,Comet,4702,QLD
Flynn,Cona Creek,4722,QLD
Flynn,Consuelo,4702,QLD
Flynn,Coominglah,4630,QLD
Flynn,Coomoo,4702,QLD
Forde,Bahrs Scrub,4207,QLD
Forde,Bannockburn,4207,QLD
Forde,Beenleigh,4207,QLD
Forde,Belivah,4207,QLD
Forde,Bethania,4205,QLD
Forde,Boronia Heights,4124,QLD
Forde,Buccan,4207,QLD
Forde,Carbrook,4130,QLD
Forde,Cedar Creek,4207,QLD
Forde,Chambers Flat,4133,QLD
Forde,Cornubia,4130,QLD
Forde,Daisy Hill,4127,QLD
Forde,Eagleby,4207,QLD
Forde,Edens Landing,4207,QLD
Forde,Greenbank,4124,QLD
Forde,Heritage Park,4118,QLD
Forde,Holmview,4207,QLD
Forde,Kingsholme,4208,QLD
Forde,Logan Reserve,4133,QLD
Forde,Loganholme,4129,QLD
Forde,Loganlea,4131,QLD
Forde,Luscombe,4207,QLD
Forde,Maudsland,4210,QLD
Forde,Meadowbrook,4131,QLD
Forde,Mount Warren Park,4207,QLD
Forde,Munruben,4125,QLD
Forde,North Maclean,4280,QLD
Forde,Ormeau,4208,QLD
Forde,Ormeau Hills,4208,QLD
Forde,Park Ridge,4125,QLD
Forde,Park Ridge South,4125,QLD
Forde,Pimpama,4209,QLD
Forde,Shailer Park,4128,QLD
Forde,Tanah Merah,4128,QLD
Forde,Upper Coomera,4209,QLD
Forde,Waterford,4133,QLD
Forde,Waterford West,4133,QLD
Forde,Willow Vale,4209,QLD
Forde,Windaroo,4207,QLD
Forde,Wolffdene,4207,QLD
Forde,Wongawallan,4210,QLD
Forde,Yatala,4207,QLD
Forrest,Abba River,6280,WA
Forrest,Abbey,6280,WA
Forrest,Acton Park,6280,WA
Forrest,Alexandra Bridge,6288,WA
Forrest,Ambergate,6280,WA
Forrest,Anniebrook,6280,WA
Forrest,Argyle,6239,WA
Forrest,Augusta,6290,WA
Forrest,Australind,6233,WA
Forrest,Balingup,6253,WA
Forrest,Barrabup,6275,WA
Forrest,Beela,6224,WA
Forrest,Beelerup,6239,WA
Forrest,Benger,6223,WA
Forrest,Biddelia,6260,WA
Forrest,Binningup,6233,WA
Forrest,Boallia,6280,WA
Forrest,Boranup,6286,WA
Forrest,Bovell,6280,WA
Forrest,Boyanup,6237,WA
Forrest,Bramley,6285,WA
Forrest,Brazier,6251,WA
Forrest,Broadwater,6280,WA
Forrest,Brookhampton,6239,WA
Forrest,Brunswick,6224,WA
Forrest,Bunbury,6230,WA
Forrest,Burekup,6227,WA
Forrest,Burnside,6285,WA
Forrest,Busselton,6280,WA
Forrest,Capel,6271,WA
Forrest,Capel River,6271,WA
Forrest,Carbunup River,6280,WA
Forrest,Carey Park,6230,WA
Forrest,Carlotta,6275,WA
Forrest,Chapman Hill,6280,WA
Forrest,Charley Creek,6239,WA
Forrest,Clifton Park,6233,WA
Forrest,College Grove,6230,WA
Forrest,Cookernup,6219,WA
Forrest,Courtenay,6288,WA
Forrest,Cowaramup,6284,WA
Forrest,Crooked Brook,6236,WA
Forrest,Cundinup,6275,WA
Forrest,Dalyellup,6230,WA
Forrest,Dardanup,6236,WA
Forrest,Dardanup West,6236,WA
Forrest,Darradup,6275,WA
Forrest,Davenport,6230,WA
Forrest,Deepdene,6290,WA
Forrest,Donnelly River,6258,WA
Forrest,Donnybrook,6239,WA
Forrest,Dunsborough,6281,WA
Forrest,Eagle Bay,6281,WA
Forrest,East Augusta,6290,WA
Forrest,East Bunbury,6230,WA
Forrest,East Nannup,6275,WA
Forrest,Eaton,6232,WA
Forrest,Elgin,6237,WA
Forrest,Ferguson,6236,WA
Forrest,Forest Grove,6286,WA
Forrest,Forrest Beach,6271,WA
Forrest,Gelorup,6230,WA
Forrest,Geographe,6280,WA
Forrest,Glen Iris,6230,WA
Forrest,Glen Mervyn,6239,WA
Forrest,Gnarabup,6285,WA
Forrest,Gracetown,6284,WA
Forrest,Grimwade,6253,WA
Forrest,Gwindinup,6237,WA
Forrest,Hamelin Bay,6288,WA
Forrest,Harvey,6220,WA
Forrest,Henty,6236,WA
Forrest,Hithergreen,6280,WA
Forrest,Hoffman,6220,WA
Forrest,Jalbarragup,6275,WA
Forrest,Jarrahwood,6275,WA
Forrest,Jindong,6280,WA
Forrest,Kalgup,6280,WA
Forrest,Kaloorup,6280,WA
Forrest,Karridale,6288,WA
Forrest,Kealy,6280,WA
Forrest,Kingston,6233,WA
Forrest,Kirup,6251,WA
Forrest,Kudardup,6290,WA
Forrest,Lake Jasper,6260,WA
Forrest,Leeuwin,6290,WA
Forrest,Leschenault,6233,WA
Forrest,Lowden,6240,WA
Forrest,Ludlow,6280,WA
Forrest,Margaret River,6285,WA
Forrest,Marybrook,6280,WA
Forrest,Metricup,6280,WA
Forrest,Millbridge,6232,WA
Forrest,Molloy Island,6290,WA
Forrest,Mornington,6221,WA
Forrest,Mullalyup,6252,WA
Forrest,Mumballup,6225,WA
Forrest,Myalup,6220,WA
Forrest,Nannup,6275,WA
Forrest,Naturaliste,6281,WA
Fowler,Abbotsbury,2176,NSW
Fowler,Bonnyrigg,2177,NSW
Fowler,Bossley Park,2176,NSW
Fowler,Cabramatta,2166,NSW
Fowler,Cabramatta West,2166,NSW
Fowler,Canley Heights,2166,NSW
Fowler,Canley Vale,2166,NSW
Fowler,Carramar,2163,NSW
Fowler,Chipping Norton,2170,NSW
Fowler,Edensor Park,2176,NSW
Fowler,Fairfield,2165,NSW
Fowler,Fairfield East,2165,NSW
Fowler,Fairfield West,2165,NSW
Fowler,Greenfield Park,2176,NSW
Fowler,Lansvale,2166,NSW
Fowler,Liverpool,2170,NSW
Fowler,Moorebank,2170,NSW
Fowler,Mount Pritchard,2170,NSW
Fowler,Prairiewood,2176,NSW
Fowler,St Johns Park,2176,NSW
Fowler,Villawood,2163,NSW
Fowler,Wakeley,2176,NSW
Fowler,Warwick Farm,2170,NSW
Franklin,Abels Bay,7112,TAS
Franklin,Acton Park,7170,TAS
Franklin,Adventure Bay,7150,TAS
Franklin,Allens Rivulet,7150,TAS
Franklin,Alonnah,7150,TAS
Franklin,Apollo Bay,7150,TAS
Franklin,Barnes Bay,7150,TAS
Franklin,Barretta,7054,TAS
Franklin,Bellerive,7018,TAS
Franklin,Birchs Bay,7162,TAS
Franklin,Blackmans Bay,7052,TAS
Franklin,Brooks Bay,7116,TAS
Franklin,Cairns Bay,7116,TAS
Franklin,Cambridge,7170,TAS
Franklin,Castle Forbes Bay,7116,TAS
Franklin,Charlotte Cove,7112,TAS
Franklin,Clarendon Vale,7019,TAS
Franklin,Clifton Beach,7020,TAS
Franklin,Coningham,7054,TAS
Franklin,Crabtree,7109,TAS
Franklin,Cradoc,7109,TAS
Franklin,Cremorne,7024,TAS
Franklin,Cygnet,7112,TAS
Franklin,Deep Bay,7112,TAS
Franklin,Dennes Point,7150,TAS
Franklin,Dover,7117,TAS
Franklin,Dulcot,7025,TAS
Franklin,Eggs And Bacon Bay,7112,TAS
Franklin,Electrona,7054,TAS
Franklin,Flowerpot,7163,TAS
Franklin,Franklin,7113,TAS
Franklin,Garden Island Creek,7112,TAS
Franklin,Gardners Bay,7112,TAS
Franklin,Geeveston,7116,TAS
Franklin,Geilston Bay,7015,TAS
Franklin,Glaziers Bay,7109,TAS
Franklin,Glen Huon,7109,TAS
Franklin,Glendevie,7109,TAS
Franklin,Gordon,7150,TAS
Franklin,Grasstree Hill,7017,TAS
Franklin,Great Bay,7150,TAS
Franklin,Grove,7109,TAS
Franklin,Hastings,7109,TAS
Franklin,Howden,7054,TAS
Franklin,Howrah,7018,TAS
Franklin,Huntingfield,7055,TAS
Franklin,Huon Island,7112,TAS
Franklin,Huonville,7109,TAS
Franklin,Ida Bay,7109,TAS
Franklin,Judbury,7109,TAS
Franklin,Kaoota,7150,TAS
Franklin,Kettering,7155,TAS
Franklin,Killora,7150,TAS
Franklin,Kingston,7050,TAS
Franklin,Kingston Beach,7050,TAS
Franklin,Lauderdale,7021,TAS
Franklin,Leslie Vale,7054,TAS
Franklin,Lindisfarne,7015,TAS
Franklin,Lonnavale,7109,TAS
Franklin,Lower Longley,7109,TAS
Franklin,Lower Snug,7054,TAS
Franklin,Lower Wattle Grove,7109,TAS
Franklin,Lucaston,7109,TAS
Franklin,Lunawanna,7150,TAS
Franklin,Lune River,7109,TAS
Franklin,Lymington,7109,TAS
Franklin,Margate,7054,TAS
Franklin,Middleton,7163,TAS
Franklin,Montagu Bay,7018,TAS
Franklin,Mornington,7018,TAS
Franklin,Mount Rumney,7170,TAS
Franklin,Mountain River,7109,TAS
Franklin,Nicholls Rivulet,7112,TAS
Franklin,North Bruny,7150,TAS
Franklin,Oakdowns,7019,TAS
Franklin,Opossum Bay,7023,TAS
Franklin,Otago,7017,TAS
Franklin,Oyster Cove,7150,TAS
Franklin,Pelverata,7150,TAS
Franklin,Petcheys Bay,7109,TAS
Franklin,Police Point,7116,TAS
Franklin,Port Huon,7116,TAS
Franklin,Raminea,7109,TAS
Franklin,Randalls Bay,7112,TAS
Franklin,Ranelagh,7109,TAS
Franklin,Recherche,7109,TAS
Franklin,Richmond,7025,TAS
Franklin,Risdon,7017,TAS
Franklin,Risdon Vale,7016,TAS
Franklin,Roches Beach,7170,TAS
Franklin,Rokeby,7019,TAS
Franklin,Rose Bay,7015,TAS
Franklin,Rosny,7018,TAS
Franklin,Rosny Park,7018,TAS
Franklin,Sandfly,7150,TAS
Franklin,Sandford,7020,TAS
Franklin,Seven Mile Beach,7170,TAS
Franklin,Simpsons Bay,7150,TAS
Franklin,Snug,7054,TAS
Franklin,South Arm,7022,TAS
Fraser,Albion,3020,VIC
Fraser,Ardeer,3022,VIC
Fraser,Braybrook,3019,VIC
Fraser,Brooklyn,3012,VIC
Fraser,Cairnlea,3023,VIC
Fraser,Deer Park,3023,VIC
Fraser,Deer Park North,3023,VIC
Fraser,Delahey,3037,VIC
Fraser,Derrimut,3026,VIC
Fraser,Kealba,3021,VIC
Fraser,Keilor,3036,VIC
Fraser,Keilor Downs,3038,VIC
Fraser,Keilor Lodge,3038,VIC
Fraser,Keilor North,3036,VIC
Fraser,Kings Park,3021,VIC
Fraser,St Albans,3021,VIC
Fraser,Sunshine,3020,VIC
Fraser,Sunshine North,3020,VIC
Fraser,Sunshine West,3020,VIC
Fraser,Sydenham,3037,VIC
Fraser,Taylors Lakes,3038,VIC
Fraser,Tottenham,3012,VIC
Fremantle,Atwell,6164,WA
Fremantle,Aubin Grove,6164,WA
Fremantle,Banjup,6164,WA
Fremantle,Beaconsfield,6162,WA
Fremantle,Beeliar,6164,WA
Fremantle,Bibra Lake,6163,WA
Fremantle,Cockburn Central,6164,WA
Fremantle,Coogee,6166,WA
Fremantle,Coolbellup,6163,WA
Fremantle,East Fremantle,6158,WA
Fremantle,Fremantle,6160,WA
Fremantle,Hamilton Hill,6163,WA
Fremantle,Hammond Park,6164,WA
Fremantle,Henderson,6166,WA
Fremantle,Hilbert,6112,WA
Fremantle,Hilton,6163,WA
Fremantle,Jandakot,6164,WA
Fremantle,Kardinya,6163,WA
Fremantle,Lake Coogee,6166,WA
Fremantle,Munster,6166,WA
Fremantle,North Coogee,6163,WA
Fremantle,North Fremantle,6159,WA
Fremantle,North Lake,6163,WA
Fremantle,O'Connor,6163,WA
Fremantle,Palmyra,6157,WA
Fremantle,Rottnest Island,6161,WA
Fremantle,Samson,6163,WA
Fremantle,South Fremantle,6162,WA
Fremantle,South Lake,6164,WA
Fremantle,Spearwood,6163,WA
Fremantle,Success,6164,WA
Fremantle,Treeby,6164,WA
Fremantle,Wattleup,6166,WA
Fremantle,White Gum Valley,6162,WA
Fremantle,Yangebup,6164,WA
Gellibrand,Altona,3018,VIC
Gellibrand,Altona East,3025,VIC
Gellibrand,Altona Gate,3025,VIC
Gellibrand,Altona Meadows,3028,VIC
Gellibrand,Altona North,3025,VIC
Gellibrand,Brooklyn,3012,VIC
Gellibrand,Footscray,3011,VIC
Gellibrand,Kingsville,3012,VIC
Gellibrand,Kingsville West,3013,VIC
Gellibrand,Laverton,3028,VIC
Gellibrand,Laverton North,3026,VIC
Gellibrand,Laverton Raaf,3027,VIC
Gellibrand,Laverton South,3028,VIC
Gellibrand,Newport,3015,VIC
Gellibrand,Point Cook,3030,VIC
Gellibrand,Point Cook Raaf,3027,VIC
Gellibrand,Sanctuary Lakes,3030,VIC
Gellibrand,Seabrook,3028,VIC
Gellibrand,Seaholme,3018,VIC
Gellibrand,Seddon,3011,VIC
Gellibrand,South Kingsville,3015,VIC
Gellibrand,Spotswood,3015,VIC
Gellibrand,West Footscray,3012,VIC
Gellibrand,Western Gardens,3028,VIC
Gellibrand,Williams Landing,3027,VIC
Gellibrand,Williamstown,3016,VIC
Gellibrand,Williamstown North,3016,VIC
Gellibrand,Yarraville,3013,VIC
Gilmore,Back Forest,2535,NSW
Gilmore,Bamarang,2540,NSW
Gilmore,Bangalee,2541,NSW
Gilmore,Barren Grounds,2577,NSW
Gilmore,Barrengarry,2577,NSW
Gilmore,Barringella,2540,NSW
Gilmore,Basin View,2540,NSW
Gilmore,Batehaven,2536,NSW
Gilmore,Batemans Bay,2536,NSW
Gilmore,Bawley Point,2539,NSW
Gilmore,Beaumont,2577,NSW
Gilmore,Beecroft Peninsula,2540,NSW
Gilmore,Bellawongarah,2535,NSW
Gilmore,Benandarah,2536,NSW
Gilmore,Bendalong,2539,NSW
Gilmore,Bergalia,2537,NSW
Gilmore,Berrara,2540,NSW
Gilmore,Berringer Lake,2539,NSW
Gilmore,Berry,2535,NSW
Gilmore,Berry Mountain,2535,NSW
Gilmore,Bewong,2540,NSW
Gilmore,Bimbimbie,2536,NSW
Gilmore,Bingie,2537,NSW
Gilmore,Bolong,2540,NSW
Gilmore,Bomaderry,2541,NSW
Gilmore,Bombo,2533,NSW
Gilmore,Bream Beach,2540,NSW
Gilmore,Brogers Creek,2535,NSW
Gilmore,Brooman,2538,NSW
Gilmore,Broughton,2535,NSW
Gilmore,Broughton Vale,2535,NSW
Gilmore,Broughton Village,2534,NSW
Gilmore,Broulee,2537,NSW
Gilmore,Browns Mountain,2540,NSW
Gilmore,Brundee,2540,NSW
Gilmore,Buangla,2540,NSW
Gilmore,Buckenbowra,2536,NSW
Gilmore,Budderoo,2535,NSW
Gilmore,Budgong,2577,NSW
Gilmore,Budjong Vale,2540,NSW
Gilmore,Bulee,2622,NSW
Gilmore,Bundewallah,2535,NSW
Gilmore,Burrier,2540,NSW
Gilmore,Burrill Lake,2539,NSW
Gilmore,Callala Bay,2540,NSW
Gilmore,Callala Beach,2540,NSW
Gilmore,Cambewarra,2540,NSW
Gilmore,Cambewarra Village,2540,NSW
Gilmore,Carrington Falls,2577,NSW
Gilmore,Catalina,2536,NSW
Gilmore,Cockwhy,2536,NSW
Gilmore,Coila,2537,NSW
Gilmore,Comberton,2540,NSW
Gilmore,Comerong Island,2540,NSW
Gilmore,Congo,2537,NSW
Gilmore,Conjola,2539,NSW
Gilmore,Conjola Park,2539,NSW
Gilmore,Coolangatta,2535,NSW
Gilmore,Coolumburra,2622,NSW
Gilmore,Croobyar,2539,NSW
Gilmore,Crookhaven Heads,2540,NSW
Gilmore,Croom,2527,NSW
Gilmore,Cudmirrah,2540,NSW
Gilmore,Culburra Beach,2540,NSW
Gilmore,Cunjurong Point,2539,NSW
Gilmore,Curramore,2533,NSW
Gilmore,Currarong,2540,NSW
Gilmore,Currowan,2536,NSW
Gilmore,Currowan Creek,2536,NSW
Gilmore,Denhams Beach,2536,NSW
Gilmore,Depot Beach,2536,NSW
Gilmore,Deua,2537,NSW
Gilmore,Deua River Valley,2537,NSW
Gilmore,Dolphin Point,2539,NSW
Gilmore,Durras North,2536,NSW
Gilmore,East Lynne,2536,NSW
Gilmore,Endrick,2538,NSW
Gilmore,Erowal Bay,2540,NSW
Gilmore,Ettrema,2536,NSW
Gilmore,Falls Creek,2540,NSW
Gilmore,Far Meadow,2535,NSW
Gilmore,Fishermans Paradise,2539,NSW
Gilmore,Foxground,2534,NSW
Gilmore,Gerringong,2534,NSW
Gilmore,Gerroa,2534,NSW
Gilmore,Greenwell Point,2540,NSW
Gilmore,Guerilla Bay,2536,NSW
Gilmore,Huskisson,2540,NSW
Gilmore,Hyams Beach,2540,NSW
Gilmore,Illaroo,2540,NSW
Gilmore,Jamberoo,2533,NSW
Gilmore,Jaspers Brush,2535,NSW
Gilmore,Jeremadra,2536,NSW
Gilmore,Jerrara,2533,NSW
Gilmore,Jerrawangala,2540,NSW
Gilmore,Kangaroo Valley,2577,NSW
Gilmore,Kiama,2533,NSW
Gilmore,Kiama Downs,2533,NSW
Gilmore,Kiama Heights,2533,NSW
Gilmore,Kinghorne,2540,NSW
Gippsland,Airly,3851,VIC
Gippsland,Alberton,3971,VIC
Gippsland,Alberton West,3971,VIC
